customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,return_rate,avg_discount,avg_rating,avg_delivery_days
CUST01801,85,1,371.61,2,1,1,211,At Risk Customers,0.0,0.45,4.0,5.0
CUST01802,200,3,1461.8,1,2,2,122,At Risk Customers,0.0,0.32666666666666666,4.666666666666667,4.0
CUST01803,13,4,2673.93,4,3,3,433,New Customers,0.0,0.3375,4.25,3.75
CUST01804,238,3,1552.45,1,2,2,122,At Risk Customers,0.0,0.4366666666666667,3.6666666666666665,3.6666666666666665
CUST01805,98,1,433.16,2,1,1,211,At Risk Customers,0.0,0.3,4.0,6.0
CUST01806,26,3,1433.8600000000001,3,2,2,322,At Risk Customers,0.0,0.2966666666666667,4.333333333333333,4.333333333333333
CUST01807,29,4,3703.79,3,3,3,333,At Risk Customers,0.25,0.2725,2.75,4.5
CUST01808,3,8,6870.57,4,4,4,444,Champions,0.0,0.22625,4.375,6.0
CUST01809,7,8,7857.91,4,4,4,444,Champions,0.125,0.29875,4.25,3.875
CUST01810,41,4,1668.1399999999999,3,3,2,332,At Risk Customers,0.0,0.315,4.0,6.0
CUST01811,17,6,4863.08,4,4,4,444,Champions,0.0,0.32166666666666666,3.3333333333333335,7.0
CUST01812,32,6,3399.87,3,4,3,343,Loyal Customers,0.16666666666666666,0.22333333333333336,3.5,4.333333333333333
CUST01813,56,6,4038.11,3,4,3,343,Loyal Customers,0.16666666666666666,0.355,4.666666666666667,2.6666666666666665
CUST01814,2,3,1606.9,4,2,2,422,New Customers,0.0,0.2333333333333333,4.0,3.0
CUST01815,9,2,2514.74,4,2,2,422,New Customers,0.0,0.22000000000000003,3.0,5.0
CUST01816,250,1,507.79,1,1,1,111,At Risk Customers,0.0,0.12,4.0,4.0
CUST01817,208,7,5667.97,1,4,4,144,Loyal Customers,0.0,0.1542857142857143,3.4285714285714284,4.571428571428571
CUST01818,229,5,3080.04,1,3,3,133,At Risk Customers,0.0,0.266,3.0,5.4
CUST01819,143,2,1750.5700000000002,2,2,2,222,At Risk Customers,0.5,0.145,4.5,3.0
CUST01820,18,13,9193.23,4,4,4,444,Champions,0.0,0.29538461538461536,3.6153846153846154,3.923076923076923
CUST01821,102,5,3708.96,2,3,3,233,At Risk Customers,0.0,0.148,4.0,3.8
CUST01822,52,5,4482.68,3,3,4,334,High Value Customers,0.0,0.244,4.8,4.4
CUST01823,7,5,4992.96,4,3,4,434,New Customers,0.0,0.2,4.4,5.0
CUST01824,262,5,5499.38,1,3,4,134,High Value Customers,0.0,0.194,3.8,3.8
CUST01825,5,2,1127.7199999999998,4,2,1,421,New Customers,0.0,0.31,4.5,3.5
CUST01826,118,5,3208.37,2,3,3,233,At Risk Customers,0.0,0.3,4.2,5.0
CUST01827,21,4,1887.82,4,3,2,432,New Customers,0.0,0.225,3.75,5.0
CUST01828,183,3,1876.83,1,2,2,122,At Risk Customers,0.0,0.2866666666666667,4.0,4.0
CUST01829,162,7,4605.35,2,4,4,244,Loyal Customers,0.0,0.29857142857142854,4.142857142857143,4.857142857142857
CUST01830,88,4,2433.02,2,3,2,232,At Risk Customers,0.0,0.235,3.75,5.5
CUST01831,6,3,2174.13,4,2,2,422,New Customers,0.0,0.16666666666666666,4.333333333333333,6.333333333333333
CUST01832,156,5,5038.610000000001,2,3,4,234,High Value Customers,0.0,0.286,4.2,4.2
CUST01833,12,8,5277.49,4,4,4,444,Champions,0.125,0.23,2.875,4.25
CUST01834,6,3,2057.24,4,2,2,422,New Customers,0.0,0.4466666666666667,5.0,4.666666666666667
CUST01835,193,1,710.25,1,1,1,111,At Risk Customers,0.0,0.28,4.0,4.0
CUST01836,186,6,3567.04,1,4,3,143,Loyal Customers,0.0,0.2833333333333333,4.166666666666667,4.0
CUST01837,137,1,441.28,2,1,1,211,At Risk Customers,0.0,0.47,4.0,4.0
CUST01838,125,2,775.96,2,2,1,221,At Risk Customers,0.0,0.28500000000000003,3.5,6.0
CUST01839,7,5,2904.01,4,3,3,433,New Customers,0.0,0.332,4.4,2.4
CUST01840,9,4,2778.5,4,3,3,433,New Customers,0.0,0.29000000000000004,4.25,4.0
CUST01841,10,7,5325.389999999999,4,4,4,444,Champions,0.0,0.23142857142857146,3.2857142857142856,5.571428571428571
CUST01842,222,1,1332.91,1,1,1,111,At Risk Customers,0.0,0.32,5.0,3.0
CUST01843,41,3,3230.01,3,2,3,323,At Risk Customers,0.0,0.17666666666666667,1.6666666666666667,3.6666666666666665
CUST01844,21,8,5250.11,4,4,4,444,Champions,0.0,0.25375,4.285714285714286,3.5
CUST01845,225,1,545.67,1,1,1,111,At Risk Customers,0.0,0.33,4.0,2.0
CUST01846,137,7,4758.75,2,4,4,244,Loyal Customers,0.0,0.34142857142857147,3.7142857142857144,6.0
CUST01847,50,2,1729.73,3,2,2,322,At Risk Customers,0.0,0.125,5.0,5.0
CUST01848,51,6,5463.58,3,4,4,344,Loyal Customers,0.0,0.3116666666666667,3.5,5.166666666666667
CUST01849,37,2,755.23,3,2,1,321,At Risk Customers,0.0,0.32,4.5,4.0
CUST01850,49,4,2045.6,3,3,2,332,At Risk Customers,0.0,0.24,3.75,3.25
CUST01851,416,1,289.22,1,1,1,111,At Risk Customers,0.0,0.47,,7.0
CUST01852,109,1,572.93,2,1,1,211,At Risk Customers,0.0,0.18,3.0,3.0
CUST01853,214,6,3611.41,1,4,3,143,Loyal Customers,0.16666666666666666,0.43166666666666664,3.6666666666666665,5.5
CUST01854,211,2,1301.87,1,2,1,121,At Risk Customers,0.0,0.42000000000000004,3.5,3.0
CUST01855,36,5,4629.85,3,3,4,334,High Value Customers,0.0,0.248,4.0,5.0
CUST01856,272,3,1379.79,1,2,2,122,At Risk Customers,0.6666666666666666,0.31,4.333333333333333,3.0
CUST01857,135,9,5573.32,2,4,4,244,Loyal Customers,0.0,0.4077777777777778,4.222222222222222,5.222222222222222
CUST01858,27,3,1371.99,3,2,2,322,At Risk Customers,0.0,0.11666666666666665,4.333333333333333,4.333333333333333
CUST01859,43,5,3473.82,3,3,3,333,At Risk Customers,0.0,0.252,3.8,5.4
CUST01860,38,3,1262.77,3,2,1,321,At Risk Customers,0.3333333333333333,0.16,3.6666666666666665,5.0
CUST01861,23,4,3165.46,4,3,3,433,New Customers,0.0,0.2925,3.75,5.75
CUST01862,17,4,4513.64,4,3,4,434,New Customers,0.0,0.065,4.25,3.5
CUST01863,249,1,530.13,1,1,1,111,At Risk Customers,0.0,0.32,5.0,3.0
CUST01864,10,3,1705.88,4,2,2,422,New Customers,0.0,0.14666666666666667,3.3333333333333335,4.0
CUST01865,121,3,1867.7600000000002,2,2,2,222,At Risk Customers,0.0,0.18333333333333335,4.666666666666667,4.333333333333333
CUST01866,131,1,510.52,2,1,1,211,At Risk Customers,0.0,0.27,4.0,3.0
CUST01867,47,2,993.32,3,2,1,321,At Risk Customers,0.0,0.28,4.0,5.0
CUST01868,141,3,26057.29,2,2,4,224,High Value Customers,0.0,0.21666666666666667,4.333333333333333,4.666666666666667
CUST01869,44,9,5857.74,3,4,4,344,Loyal Customers,0.1111111111111111,0.42333333333333334,4.111111111111111,3.7777777777777777
CUST01870,12,5,4533.36,4,3,4,434,New Customers,0.0,0.32199999999999995,4.5,5.2
CUST01871,161,1,1448.69,2,1,2,212,At Risk Customers,0.0,0.06,5.0,5.0
CUST01872,37,8,5314.91,3,4,4,344,Loyal Customers,0.0,0.3175,4.0,4.5
CUST01873,18,7,3448.67,4,4,3,443,New Customers,0.0,0.2885714285714286,4.428571428571429,4.0
CUST01874,49,2,1371.8600000000001,3,2,2,322,At Risk Customers,0.0,0.14,3.0,5.0
CUST01875,135,7,3162.7799999999997,2,4,3,243,Loyal Customers,0.0,0.42857142857142855,3.4285714285714284,6.142857142857143
CUST01876,204,5,4129.84,1,3,3,133,At Risk Customers,0.0,0.236,3.8,5.4
CUST01877,29,5,4183.82,3,3,3,333,At Risk Customers,0.2,0.322,2.8,4.0
CUST01878,83,1,314.15,2,1,1,211,At Risk Customers,0.0,0.55,5.0,3.0
CUST01879,85,1,709.74,2,1,1,211,At Risk Customers,1.0,0.14,4.0,3.0
CUST01880,292,4,1569.8400000000001,1,3,2,132,At Risk Customers,0.0,0.4575,4.5,3.5
CUST01881,49,6,3481.1,3,4,3,343,Loyal Customers,0.0,0.26666666666666666,4.0,6.833333333333333
CUST01882,280,2,965.8,1,2,1,121,At Risk Customers,0.0,0.245,4.0,4.0
CUST01883,8,6,3559.8500000000004,4,4,3,443,New Customers,0.16666666666666666,0.25166666666666665,4.333333333333333,5.5
CUST01884,295,3,2372.63,1,2,2,122,At Risk Customers,0.0,0.33,4.0,6.333333333333333
CUST01885,54,6,3648.76,3,4,3,343,Loyal Customers,0.16666666666666666,0.42166666666666663,4.0,3.6666666666666665
CUST01886,139,2,948.26,2,2,1,221,At Risk Customers,0.0,0.2,4.0,5.0
CUST01887,187,6,3354.62,1,4,3,143,Loyal Customers,0.0,0.49000000000000005,4.166666666666667,3.3333333333333335
CUST01888,37,7,3619.24,3,4,3,343,Loyal Customers,0.0,0.34142857142857147,4.0,4.571428571428571
CUST01889,27,3,2445.84,3,2,2,322,At Risk Customers,0.3333333333333333,0.22,3.3333333333333335,5.333333333333333
CUST01890,287,1,416.76,1,1,1,111,At Risk Customers,0.0,0.28,5.0,4.0
CUST01891,278,2,3614.49,1,2,3,123,At Risk Customers,0.0,0.3,4.5,2.5
CUST01892,10,2,923.6999999999999,4,2,1,421,New Customers,0.0,0.355,3.5,3.5
CUST01893,3,5,3337.38,4,3,3,433,New Customers,0.0,0.32199999999999995,3.6,4.8
CUST01894,256,4,3166.55,1,3,3,133,At Risk Customers,0.0,0.27749999999999997,3.5,4.0
CUST01895,390,1,1344.42,1,1,1,111,At Risk Customers,0.0,0.33,4.0,5.0
CUST01896,12,2,849.76,4,2,1,421,New Customers,0.0,0.36,3.0,2.0
CUST01897,41,7,5033.2699999999995,3,4,4,344,Loyal Customers,0.0,0.20857142857142857,4.428571428571429,3.0
CUST01898,279,1,829.18,1,1,1,111,At Risk Customers,0.0,0.23,4.0,6.0
CUST01899,114,2,1576.16,2,2,2,222,At Risk Customers,0.0,0.435,3.0,4.5
CUST01900,25,10,6738.13,3,4,4,344,Loyal Customers,0.1,0.256,4.3,4.3
CUST01901,224,3,2344.37,1,2,2,122,At Risk Customers,0.0,0.19000000000000003,5.0,4.333333333333333
CUST01902,26,3,1130.94,3,2,1,321,At Risk Customers,0.0,0.3833333333333333,4.666666666666667,3.6666666666666665
CUST01903,29,9,5606.46,3,4,4,344,Loyal Customers,0.2222222222222222,0.29333333333333333,3.5555555555555554,5.111111111111111
CUST01904,35,4,3741.26,3,3,3,333,At Risk Customers,0.25,0.24750000000000003,3.25,3.25
CUST01905,51,4,2668.83,3,3,3,333,At Risk Customers,0.0,0.18,3.75,3.5
CUST01906,25,2,975.0,3,2,1,321,At Risk Customers,0.0,0.325,2.0,4.5
CUST01907,5,6,3723.8199999999997,4,4,3,443,New Customers,0.0,0.22999999999999998,3.8333333333333335,5.666666666666667
CUST01908,277,3,1025.52,1,2,1,121,At Risk Customers,0.0,0.4366666666666667,3.3333333333333335,4.0
CUST01909,4,2,1299.92,4,2,1,421,New Customers,0.5,0.16,4.5,5.5
CUST01910,191,5,2642.55,1,3,3,133,At Risk Customers,0.0,0.21400000000000002,3.2,5.2
CUST01911,7,10,6891.04,4,4,4,444,Champions,0.1,0.188,4.1,4.8
CUST01912,11,5,2488.9700000000003,4,3,2,432,New Customers,0.0,0.314,4.6,3.4
CUST01913,139,1,422.52,2,1,1,211,At Risk Customers,0.0,0.44,5.0,6.0
CUST01914,50,7,6013.65,3,4,4,344,Loyal Customers,0.14285714285714285,0.24857142857142858,4.0,5.142857142857143
CUST01915,334,4,3357.25,1,3,3,133,At Risk Customers,0.0,0.315,4.0,3.75
CUST01916,25,3,1477.4,3,2,2,322,At Risk Customers,0.0,0.31666666666666665,3.6666666666666665,3.0
CUST01917,257,2,1593.3,1,2,2,122,At Risk Customers,0.0,0.27,1.0,4.5
CUST01918,231,4,3621.08,1,3,3,133,At Risk Customers,0.0,0.1575,3.5,3.25
CUST01919,28,2,1871.4899999999998,3,2,2,322,At Risk Customers,0.0,0.46,4.5,5.5
CUST01920,276,4,2814.54,1,3,3,133,At Risk Customers,0.25,0.275,3.5,5.0
CUST01921,136,4,2532.17,2,3,2,232,At Risk Customers,0.0,0.15000000000000002,4.5,3.75
CUST01922,45,4,3374.0299999999997,3,3,3,333,At Risk Customers,0.0,0.1375,3.5,4.25
CUST01923,207,3,1359.38,1,2,1,121,At Risk Customers,0.0,0.37666666666666665,4.666666666666667,2.0
CUST01924,24,2,703.29,3,2,1,321,At Risk Customers,0.0,0.24,3.5,3.5
CUST01925,13,3,1610.02,4,2,2,422,New Customers,0.3333333333333333,0.2833333333333333,5.0,5.666666666666667
CUST01926,191,1,449.37,1,1,1,111,At Risk Customers,0.0,0.32,3.0,1.0
CUST01927,224,3,3362.8999999999996,1,2,3,123,At Risk Customers,0.0,0.3,3.6666666666666665,6.0
CUST01928,13,5,2986.37,4,3,3,433,New Customers,0.2,0.178,3.25,4.2
CUST01929,224,2,735.4100000000001,1,2,1,121,At Risk Customers,0.0,0.255,1.5,4.5
CUST01930,31,3,1579.7,3,2,2,322,At Risk Customers,0.0,0.18666666666666668,3.5,4.333333333333333
CUST01931,31,4,2261.88,3,3,2,332,At Risk Customers,0.0,0.27749999999999997,4.0,4.75
CUST01932,42,2,2839.42,3,2,3,323,At Risk Customers,0.0,0.39,4.5,5.5
CUST01933,100,6,3230.78,2,4,3,243,Loyal Customers,0.0,0.20166666666666666,3.8333333333333335,4.833333333333333
CUST01934,39,2,1101.81,3,2,1,321,At Risk Customers,0.0,0.29500000000000004,4.0,5.5
CUST01935,113,1,308.98,2,1,1,211,At Risk Customers,0.0,0.33,5.0,1.0
CUST01936,60,2,1160.81,2,2,1,221,At Risk Customers,0.0,0.35,3.5,4.0
CUST01937,181,1,383.33,1,1,1,111,At Risk Customers,0.0,0.19,3.0,6.0
CUST01938,21,6,3592.5299999999997,4,4,3,443,New Customers,0.3333333333333333,0.21166666666666667,3.6,4.166666666666667
CUST01939,7,5,3464.73,4,3,3,433,New Customers,0.0,0.20400000000000001,3.6,6.0
CUST01940,3,9,7225.11,4,4,4,444,Champions,0.0,0.23444444444444443,3.888888888888889,4.111111111111111
CUST01941,39,10,6200.41,3,4,4,344,Loyal Customers,0.1,0.279,3.4,4.9
CUST01942,310,1,523.56,1,1,1,111,At Risk Customers,0.0,0.2,5.0,6.0
CUST01943,54,5,5229.27,3,3,4,334,High Value Customers,0.2,0.28,4.2,4.8
CUST01944,22,8,6521.58,4,4,4,444,Champions,0.0,0.20125,4.5,4.375
CUST01945,179,1,554.68,2,1,1,211,At Risk Customers,0.0,0.29,4.0,4.0
CUST01946,60,4,1904.3400000000001,2,3,2,232,At Risk Customers,0.0,0.3075,3.25,2.75
CUST01947,184,7,4832.0599999999995,1,4,4,144,Loyal Customers,0.0,0.27714285714285714,3.7142857142857144,5.0
CUST01948,231,2,1170.93,1,2,1,121,At Risk Customers,0.0,0.375,4.0,3.5
CUST01949,197,8,9603.31,1,4,4,144,Loyal Customers,0.0,0.21125,3.375,3.875
CUST01950,197,3,1395.9099999999999,1,2,2,122,At Risk Customers,0.0,0.33,3.3333333333333335,4.0
CUST01951,186,4,2559.6099999999997,1,3,2,132,At Risk Customers,0.0,0.28500000000000003,3.75,5.25
CUST01952,374,2,922.6,1,2,1,121,At Risk Customers,0.0,0.305,4.5,2.5
CUST01953,237,1,886.28,1,1,1,111,At Risk Customers,0.0,0.34,3.0,3.0
CUST01954,54,11,8402.98,3,4,4,344,Loyal Customers,0.18181818181818182,0.30272727272727273,3.272727272727273,4.818181818181818
CUST01955,9,10,4916.2699999999995,4,4,4,444,Champions,0.0,0.377,4.2,5.0
CUST01956,139,1,301.98,2,1,1,211,At Risk Customers,0.0,0.28,4.0,2.0
CUST01957,271,3,2989.2,1,2,3,123,At Risk Customers,0.0,0.2833333333333333,5.0,4.333333333333333
CUST01958,174,7,3390.38,2,4,3,243,Loyal Customers,0.14285714285714285,0.36428571428571427,3.5714285714285716,5.428571428571429
CUST01959,21,3,2332.59,4,2,2,422,New Customers,0.0,0.21666666666666667,3.6666666666666665,4.333333333333333
CUST01960,12,3,2058.57,4,2,2,422,New Customers,0.0,0.12666666666666668,4.666666666666667,4.666666666666667
CUST01961,140,4,3056.04,2,3,3,233,At Risk Customers,0.0,0.275,4.25,6.75
CUST01962,203,8,5467.6900000000005,1,4,4,144,Loyal Customers,0.125,0.205,4.125,4.5
CUST01963,174,1,827.54,2,1,1,211,At Risk Customers,0.0,0.23,4.0,3.0
CUST01964,13,2,1288.24,4,2,1,421,New Customers,0.0,0.345,5.0,1.5
CUST01965,257,2,1060.55,1,2,1,121,At Risk Customers,0.0,0.4,3.5,6.5
CUST01966,110,6,5099.78,2,4,4,244,Loyal Customers,0.16666666666666666,0.20333333333333334,3.0,4.166666666666667
CUST01967,89,4,1574.64,2,3,2,232,At Risk Customers,0.0,0.28,4.25,6.0
CUST01968,120,1,1323.58,2,1,1,211,At Risk Customers,1.0,0.19,4.0,6.0
CUST01969,25,3,2165.71,3,2,2,322,At Risk Customers,0.0,0.21,4.666666666666667,3.0
CUST01970,49,4,2507.45,3,3,2,332,At Risk Customers,0.0,0.1575,4.0,4.5
CUST01971,23,3,2955.46,4,2,3,423,New Customers,0.3333333333333333,0.32666666666666666,3.6666666666666665,3.6666666666666665
CUST01972,20,12,7166.04,4,4,4,444,Champions,0.08333333333333333,0.24750000000000003,4.5,4.0
CUST01973,14,4,3552.32,4,3,3,433,New Customers,0.0,0.18250000000000002,4.75,3.75
CUST01974,10,8,4336.05,4,4,4,444,Champions,0.0,0.19625,4.125,3.875
CUST01975,39,6,3940.8999999999996,3,4,3,343,Loyal Customers,0.0,0.2966666666666667,3.5,4.333333333333333
CUST01976,37,7,6343.9,3,4,4,344,Loyal Customers,0.14285714285714285,0.14714285714285716,4.0,5.857142857142857
CUST01977,37,4,3378.67,3,3,3,333,At Risk Customers,0.0,0.225,3.5,4.75
CUST01978,217,7,6034.36,1,4,4,144,Loyal Customers,0.14285714285714285,0.3842857142857143,4.285714285714286,4.428571428571429
CUST01979,21,2,1075.89,4,2,1,421,New Customers,0.0,0.24,2.5,5.5
CUST01980,22,10,8871.41,4,4,4,444,Champions,0.1,0.184,4.0,4.2
CUST01981,20,6,6131.18,4,4,4,444,Champions,0.0,0.21333333333333335,3.8333333333333335,4.666666666666667
CUST01982,22,9,4892.66,4,4,4,444,Champions,0.0,0.21444444444444447,4.444444444444445,4.666666666666667
CUST01983,6,5,1927.91,4,3,2,432,New Customers,0.2,0.236,3.8,5.0
CUST01984,48,9,5138.389999999999,3,4,4,344,Loyal Customers,0.0,0.3811111111111111,3.7777777777777777,4.555555555555555
CUST01985,32,2,2382.24,3,2,2,322,At Risk Customers,0.0,0.13,3.5,6.5
CUST01986,41,6,6117.86,3,4,4,344,Loyal Customers,0.3333333333333333,0.31,2.3333333333333335,5.0
CUST01987,188,1,299.78,1,1,1,111,At Risk Customers,0.0,0.47,5.0,4.0
CUST01988,3,4,14032.75,4,3,4,434,New Customers,0.0,0.13,4.5,4.5
CUST01989,131,3,1255.63,2,2,1,221,At Risk Customers,0.0,0.4000000000000001,5.0,3.3333333333333335
CUST01990,120,4,3877.7699999999995,2,3,3,233,At Risk Customers,0.0,0.22499999999999998,4.5,4.0
CUST01991,126,7,5405.02,2,4,4,244,Loyal Customers,0.14285714285714285,0.1457142857142857,3.857142857142857,4.428571428571429
CUST01992,8,4,3269.68,4,3,3,433,New Customers,0.0,0.34,4.5,5.0
CUST01993,3,7,3740.82,4,4,3,443,New Customers,0.0,0.3242857142857143,4.0,4.428571428571429
CUST01994,27,7,5006.93,3,4,4,344,Loyal Customers,0.0,0.30142857142857143,3.7142857142857144,6.0
CUST01995,205,5,2602.16,1,3,2,132,At Risk Customers,0.0,0.292,4.4,4.2
CUST01996,14,4,3858.54,4,3,3,433,New Customers,0.0,0.1,4.5,5.0
CUST01997,51,5,3804.33,3,3,3,333,At Risk Customers,0.2,0.26,3.6,4.4
CUST01998,12,9,9097.95,4,4,4,444,Champions,0.1111111111111111,0.10555555555555557,4.222222222222222,5.444444444444445
CUST01999,131,2,762.25,2,2,1,221,At Risk Customers,0.0,0.33999999999999997,4.0,4.0
CUST02000,157,10,4734.83,2,4,4,244,Loyal Customers,0.0,0.22000000000000003,3.6,4.0
CUST02001,49,4,4215.38,3,3,3,333,At Risk Customers,0.0,0.20500000000000002,3.0,4.25
CUST02002,18,7,6389.57,4,4,4,444,Champions,0.0,0.24285714285714285,4.142857142857143,5.142857142857143
CUST02003,230,2,1381.48,1,2,2,122,At Risk Customers,0.0,0.405,4.5,4.5
CUST02004,37,2,1801.8700000000001,3,2,2,322,At Risk Customers,0.5,0.09000000000000001,4.0,5.0
CUST02005,3,6,3793.33,4,4,3,443,New Customers,0.0,0.17500000000000002,4.2,3.8333333333333335
CUST02006,3,2,2717.7400000000002,4,2,3,423,New Customers,0.0,0.325,4.0,1.0
CUST02007,213,6,5058.75,1,4,4,144,Loyal Customers,0.0,0.18666666666666668,3.5,3.8333333333333335
CUST02008,289,4,4601.66,1,3,4,134,High Value Customers,0.25,0.2575,2.75,5.25
CUST02009,13,6,4868.95,4,4,4,444,Champions,0.16666666666666666,0.2816666666666667,4.0,4.666666666666667
CUST02010,25,5,6149.849999999999,3,3,4,334,High Value Customers,0.0,0.16,3.25,4.2
CUST02011,191,4,4620.1,1,3,4,134,High Value Customers,0.0,0.265,3.25,5.25
CUST02012,19,2,753.46,4,2,1,421,New Customers,0.0,0.33499999999999996,4.0,4.0
CUST02013,52,2,1418.68,3,2,2,322,At Risk Customers,0.0,0.16,4.0,3.5
CUST02014,1,4,1934.85,4,3,2,432,New Customers,0.25,0.3075,4.0,5.75
CUST02015,273,4,5003.34,1,3,4,134,High Value Customers,0.0,0.1275,3.5,3.75
CUST02016,32,2,882.6200000000001,3,2,1,321,At Risk Customers,0.0,0.155,4.0,4.0
CUST02017,138,2,1871.94,2,2,2,222,At Risk Customers,0.0,0.31,4.5,2.0
CUST02018,107,1,873.21,2,1,1,211,At Risk Customers,0.0,0.36,4.0,5.0
CUST02019,26,10,5948.59,3,4,4,344,Loyal Customers,0.2,0.29500000000000004,3.9,4.7
CUST02020,91,3,2876.52,2,2,3,223,At Risk Customers,0.0,0.25,4.0,2.6666666666666665
CUST02021,60,5,4697.28,2,3,4,234,High Value Customers,0.2,0.266,2.8,3.8
CUST02022,31,4,1860.8,3,3,2,332,At Risk Customers,0.0,0.24,3.0,4.5
CUST02023,105,1,888.97,2,1,1,211,At Risk Customers,0.0,0.3,5.0,4.0
CUST02024,21,11,6485.26,4,4,4,444,Champions,0.0,0.2290909090909091,4.0,4.0
CUST02025,52,6,5175.9,3,4,4,344,Loyal Customers,0.0,0.225,4.5,3.3333333333333335
CUST02026,37,6,5043.0,3,4,4,344,Loyal Customers,0.16666666666666666,0.2833333333333333,4.333333333333333,4.0
CUST02027,56,4,3475.88,3,3,3,333,At Risk Customers,0.0,0.2725,4.0,4.75
CUST02028,188,2,1517.08,1,2,2,122,At Risk Customers,0.0,0.20500000000000002,4.5,4.0
CUST02029,23,5,2791.39,4,3,3,433,New Customers,0.0,0.27599999999999997,3.2,4.4
CUST02030,16,7,4841.91,4,4,4,444,Champions,0.14285714285714285,0.32857142857142857,4.142857142857143,3.7142857142857144
CUST02031,228,2,734.56,1,2,1,121,At Risk Customers,0.0,0.39,1.0,3.5
CUST02032,403,2,1046.18,1,2,1,121,At Risk Customers,0.0,0.21000000000000002,4.5,3.5
CUST02033,59,5,3320.35,2,3,3,233,At Risk Customers,0.2,0.19,4.0,3.2
CUST02034,46,2,897.86,3,2,1,321,At Risk Customers,0.0,0.215,2.5,6.0
CUST02035,154,3,2201.39,2,2,2,222,At Risk Customers,0.0,0.22,2.3333333333333335,4.0
CUST02036,22,9,5895.1,4,4,4,444,Champions,0.0,0.2555555555555556,3.3333333333333335,5.555555555555555
CUST02037,62,2,1131.94,2,2,1,221,At Risk Customers,1.0,0.255,2.5,4.5
CUST02038,323,3,1941.74,1,2,2,122,At Risk Customers,0.0,0.3933333333333333,4.666666666666667,4.0
CUST02039,221,3,1806.76,1,2,2,122,At Risk Customers,0.0,0.32,4.333333333333333,5.333333333333333
CUST02040,21,2,1156.0,4,2,1,421,New Customers,0.0,0.22000000000000003,2.5,5.5
CUST02041,9,7,8711.11,4,4,4,444,Champions,0.14285714285714285,0.20142857142857146,3.5714285714285716,4.571428571428571
CUST02042,47,5,2765.54,3,3,3,333,At Risk Customers,0.0,0.336,3.8,5.0
CUST02043,35,3,2232.97,3,2,2,322,At Risk Customers,0.0,0.35000000000000003,3.6666666666666665,5.333333333333333
CUST02044,52,8,6994.62,3,4,4,344,Loyal Customers,0.0,0.2225,4.0,5.0
CUST02045,153,1,626.4,2,1,1,211,At Risk Customers,0.0,0.48,2.0,2.0
CUST02046,343,6,4967.95,1,4,4,144,Loyal Customers,0.0,0.155,4.166666666666667,5.333333333333333
CUST02047,39,9,9285.85,3,4,4,344,Loyal Customers,0.0,0.20555555555555557,3.888888888888889,3.888888888888889
CUST02048,248,1,683.23,1,1,1,111,At Risk Customers,0.0,0.47,1.0,2.0
CUST02049,60,7,4082.93,2,4,3,243,Loyal Customers,0.0,0.22285714285714286,4.428571428571429,4.714285714285714
CUST02050,7,4,2054.58,4,3,2,432,New Customers,0.0,0.2825,4.25,4.5
CUST02051,146,3,2953.97,2,2,3,223,At Risk Customers,0.0,0.27666666666666667,3.0,3.6666666666666665
CUST02052,46,5,6095.51,3,3,4,334,High Value Customers,0.0,0.196,4.0,3.4
CUST02053,30,5,4282.21,3,3,4,334,High Value Customers,0.0,0.24,3.6,4.6
CUST02054,7,9,8418.66,4,4,4,444,Champions,0.1111111111111111,0.3222222222222222,3.0,5.444444444444445
CUST02055,40,7,3803.29,3,4,3,343,Loyal Customers,0.0,0.2557142857142857,3.857142857142857,5.0
CUST02056,256,2,1281.97,1,2,1,121,At Risk Customers,0.0,0.12,3.0,4.5
CUST02057,17,3,3230.33,4,2,3,423,New Customers,0.3333333333333333,0.29333333333333333,4.666666666666667,5.0
CUST02058,9,2,1439.28,4,2,2,422,New Customers,0.5,0.345,4.5,4.0
CUST02059,50,4,3349.0699999999997,3,3,3,333,At Risk Customers,0.0,0.2475,2.5,3.5
CUST02060,84,2,1331.01,2,2,1,221,At Risk Customers,0.5,0.235,3.5,4.0
CUST02061,8,6,3818.2200000000003,4,4,3,443,New Customers,0.0,0.20833333333333334,4.166666666666667,4.166666666666667
CUST02062,222,4,3844.48,1,3,3,133,At Risk Customers,0.0,0.255,4.25,5.25
CUST02063,27,5,2514.81,3,3,2,332,At Risk Customers,0.2,0.302,4.8,3.0
CUST02064,130,3,2866.45,2,2,3,223,At Risk Customers,0.3333333333333333,0.3066666666666667,4.666666666666667,3.3333333333333335
CUST02065,233,5,3492.37,1,3,3,133,At Risk Customers,0.2,0.35600000000000004,3.6,3.6
CUST02066,1,2,1165.54,4,2,1,421,New Customers,0.0,0.335,5.0,3.5
CUST02067,48,8,9090.87,3,4,4,344,Loyal Customers,0.0,0.29875,4.0,4.625
CUST02068,13,3,2109.12,4,2,2,422,New Customers,0.0,0.3,4.0,5.0
CUST02069,376,1,791.45,1,1,1,111,At Risk Customers,0.0,0.24,2.0,3.0
CUST02070,141,1,557.51,2,1,1,211,At Risk Customers,0.0,0.32,3.0,6.0
CUST02071,47,4,2603.33,3,3,2,332,At Risk Customers,0.0,0.3325,5.0,5.75
